armonizzare;aveva armonizzato;lui;trapassato prossimo
armonizzare;avevamo armonizzato;noi;trapassato prossimo
armonizzare;avevate armonizzato;voi;trapassato prossimo
armonizzare;avevano armonizzato;loro;trapassato prossimo
armonizzare;ebbi armonizzato;io;trapassato remoto
armonizzare;avesti armonizzato;tu;trapassato remoto
armonizzare;ebbe armonizzato;lui;trapassato remoto
armonizzare;avemmo armonizzato;noi;trapassato remoto
armonizzare;aveste armonizzato;voi;trapassato remoto
armonizzare;ebbero armonizzato;loro;trapassato remoto
armonizzare;avrò armonizzato;io;futuro anteriore
armonizzare;avrai armonizzato;tu;futuro anteriore
armonizzare;avrà armonizzato;lui;futuro anteriore
armonizzare;avremo armonizzato;noi;futuro anteriore
armonizzare;avrete armonizzato;voi;futuro anteriore
armonizzare;avranno armonizzato;loro;futuro anteriore
armonizzare;abbia armonizzato;io;passato congiuntivo
armonizzare;abbia armonizzato;tu;passato congiuntivo
armonizzare;abbia armonizzato;lui;passato congiuntivo
armonizzare;abbiamo armonizzato;noi;passato congiuntivo
armonizzare;abbiate armonizzato;voi;passato congiuntivo
armonizzare;abbiano armonizzato;loro;passato congiuntivo
armonizzare;avessi armonizzato;io;trapassato congiuntivo
armonizzare;avessi armonizzato;tu;trapassato congiuntivo
armonizzare;avesse armonizzato;lui;trapassato congiuntivo
armonizzare;avessimo armonizzato;noi;trapassato congiuntivo
armonizzare;aveste armonizzato;voi;trapassato congiuntivo
armonizzare;avessero armonizzato;loro;trapassato congiuntivo
armonizzare;avrei armonizzato;io;passato condizionale
armonizzare;avresti armonizzato;tu;passato condizionale
armonizzare;avrebbe armonizzato;lui;passato condizionale
armonizzare;avremmo armonizzato;noi;passato condizionale
armonizzare;avreste armonizzato;voi;passato condizionale
armonizzare;avrebbero armonizzato;loro;passato condizionale
arrabbiare;arrabbio;io;presente indicativo
arrabbiare;arrabbi;tu;presente indicativo
arrabbiare;arrabbia;lui;presente indicativo
arrabbiare;arrabbiamo;noi;presente indicativo
arrabbiare;arrabbiate;voi;presente indicativo
arrabbiare;arrabbiano;loro;presente indicativo
arrabbiare;arrabbiavo;io;imperfetto indicativo
arrabbiare;arrabbiavi;tu;imperfetto indicativo
arrabbiare;arrabbiava;lui;imperfetto indicativo
arrabbiare;arrabbiavamo;noi;imperfetto indicativo
arrabbiare;arrabbiavate;voi;imperfetto indicativo
arrabbiare;arrabbiavano;loro;imperfetto indicativo
arrabbiare;arrabbiai;io;passato remoto
arrabbiare;arrabbiasti;tu;passato remoto
arrabbiare;arrabbiò;lui;passato remoto
arrabbiare;arrabbiammo;noi;passato remoto
arrabbiare;arrabbiaste;voi;passato remoto
arrabbiare;arrabbiarono;loro;passato remoto
arrabbiare;arrabbierò;io;futuro semplice
arrabbiare;arrabbierai;tu;futuro semplice
arrabbiare;arrabbierà;lui;futuro semplice
arrabbiare;arrabbieremo;noi;futuro semplice
arrabbiare;arrabbierete;voi;futuro semplice
arrabbiare;arrabbieranno;loro;futuro semplice
arrabbiare;arrabbi;io;presente congiuntivo
arrabbiare;arrabbi;tu;presente congiuntivo
arrabbiare;arrabbi;lui;presente congiuntivo
arrabbiare;arrabbiamo;noi;presente congiuntivo
arrabbiare;arrabbiate;voi;presente congiuntivo
arrabbiare;arrabbino;loro;presente congiuntivo
arrabbiare;arrabbiassi;io;imperfetto congiuntivo
arrabbiare;arrabbiassi;tu;imperfetto congiuntivo
arrabbiare;arrabbiasse;lui;imperfetto congiuntivo
arrabbiare;arrabbiassimo;noi;imperfetto congiuntivo
arrabbiare;arrabbiaste;voi;imperfetto congiuntivo
arrabbiare;arrabbiassero;loro;imperfetto congiuntivo
arrabbiare;arrabbierei;io;presente condizionale
arrabbiare;arrabbieresti;tu;presente condizionale
arrabbiare;arrabbierebbe;lui;presente condizionale
arrabbiare;arrabbieremmo;noi;presente condizionale
arrabbiare;arrabbiereste;voi;presente condizionale
arrabbiare;arrabbierebbero;loro;presente condizionale
arrabbiare;arrabbia;tu;imperativo
arrabbiare;arrabbi;Lei;imperativo
arrabbiare;arrabbiamo;noi;imperativo
arrabbiare;arrabbiate;voi;imperativo
arrabbiare;arrabbino;Loro;imperativo
arrabbiare;arrabbiando;-;gerundio
arrabbiare;arrabbiato;-;participio passato
arrabbiare;ho arrabbiato;io;passato prossimo
arrabbiare;hai arrabbiato;tu;passato prossimo
arrabbiare;ha arrabbiato;lui;passato prossimo
arrabbiare;abbiamo arrabbiato;noi;passato prossimo
arrabbiare;avete arrabbiato;voi;passato prossimo
arrabbiare;hanno arrabbiato;loro;passato prossimo
arrabbiare;avevo arrabbiato;io;trapassato prossimo
arrabbiare;avevi arrabbiato;tu;trapassato prossimo
arrabbiare;aveva arrabbiato;lui;trapassato prossimo
arrabbiare;avevamo arrabbiato;noi;trapassato prossimo
arrabbiare;avevate arrabbiato;voi;trapassato prossimo
arrabbiare;avevano arrabbiato;loro;trapassato prossimo
arrabbiare;ebbi arrabbiato;io;trapassato remoto
arrabbiare;avesti arrabbiato;tu;trapassato remoto
arrabbiare;ebbe arrabbiato;lui;trapassato remoto
arrabbiare;avemmo arrabbiato;noi;trapassato remoto
arrabbiare;aveste arrabbiato;voi;trapassato remoto
arrabbiare;ebbero arrabbiato;loro;trapassato remoto
arrabbiare;avrò arrabbiato;io;futuro anteriore
arrabbiare;avrai arrabbiato;tu;futuro anteriore
arrabbiare;avrà arrabbiato;lui;futuro anteriore
arrabbiare;avremo arrabbiato;noi;futuro anteriore
arrabbiare;avrete arrabbiato;voi;futuro anteriore
arrabbiare;avranno arrabbiato;loro;futuro anteriore
arrabbiare;abbia arrabbiato;io;passato congiuntivo
arrabbiare;abbia arrabbiato;tu;passato congiuntivo
arrabbiare;abbia arrabbiato;lui;passato congiuntivo
arrabbiare;abbiamo arrabbiato;noi;passato congiuntivo
arrabbiare;abbiate arrabbiato;voi;passato congiuntivo
arrabbiare;abbiano arrabbiato;loro;passato congiuntivo
arrabbiare;avessi arrabbiato;io;trapassato congiuntivo
arrabbiare;avessi arrabbiato;tu;trapassato congiuntivo
arrabbiare;avesse arrabbiato;lui;trapassato congiuntivo
arrabbiare;avessimo arrabbiato;noi;trapassato congiuntivo
arrabbiare;aveste arrabbiato;voi;trapassato congiuntivo
arrabbiare;avessero arrabbiato;loro;trapassato congiuntivo
arrabbiare;avrei arrabbiato;io;passato condizionale
arrabbiare;avresti arrabbiato;tu;passato condizionale
arrabbiare;avrebbe arrabbiato;lui;passato condizionale
arrabbiare;avremmo arrabbiato;noi;passato condizionale
arrabbiare;avreste arrabbiato;voi;passato condizionale
arrabbiare;avrebbero arrabbiato;loro;passato condizionale
arrabbiarsi;mi arrabbio;io;presente indicativo
arrabbiarsi;ti arrabbi;tu;presente indicativo
arrabbiarsi;si arrabbia;lui;presente indicativo
arrabbiarsi;ci arrabbiamo;noi;presente indicativo
arrabbiarsi;vi arrabbiate;voi;presente indicativo
arrabbiarsi;si arrabbiano;loro;presente indicativo
arrabbiarsi;mi arrabbiavo;io;imperfetto indicativo
arrabbiarsi;ti arrabbiavi;tu;imperfetto indicativo
arrabbiarsi;si arrabbiava;lui;imperfetto indicativo
arrabbiarsi;ci arrabbiavamo;noi;imperfetto indicativo
arrabbiarsi;vi arrabbiavate;voi;imperfetto indicativo
arrabbiarsi;si arrabbiavano;loro;imperfetto indicativo
arrabbiarsi;mi arrabbiai;io;passato remoto
arrabbiarsi;ti arrabbiasti;tu;passato remoto
arrabbiarsi;si arrabbiò;lui;passato remoto
arrabbiarsi;ci arrabbiammo;noi;passato remoto
arrabbiarsi;vi arrabbiaste;voi;passato remoto
arrabbiarsi;si arrabbiarono;loro;passato remoto
arrabbiarsi;mi arrabbierò;io;futuro semplice
arrabbiarsi;ti arrabbierai;tu;futuro semplice
arrabbiarsi;si arrabbierà;lui;futuro semplice
arrabbiarsi;ci arrabbieremo;noi;futuro semplice
arrabbiarsi;vi arrabbierete;voi;futuro semplice
arrabbiarsi;si arrabbieranno;loro;futuro semplice
arrabbiarsi;mi arrabbi;io;presente congiuntivo
arrabbiarsi;ti arrabbi;tu;presente congiuntivo
arrabbiarsi;si arrabbi;lui;presente congiuntivo
arrabbiarsi;ci arrabbiamo;noi;presente congiuntivo
arrabbiarsi;vi arrabbiate;voi;presente congiuntivo
arrabbiarsi;si arrabbino;loro;presente congiuntivo
arrabbiarsi;mi arrabbiassi;io;imperfetto congiuntivo
arrabbiarsi;ti arrabbiassi;tu;imperfetto congiuntivo
arrabbiarsi;si arrabbiasse;lui;imperfetto congiuntivo
arrabbiarsi;ci arrabbiassimo;noi;imperfetto congiuntivo
arrabbiarsi;vi arrabbiaste;voi;imperfetto congiuntivo
arrabbiarsi;si arrabbiassero;loro;imperfetto congiuntivo
arrabbiarsi;mi arrabbierei;io;presente condizionale
arrabbiarsi;ti arrabbieresti;tu;presente condizionale
arrabbiarsi;si arrabbierebbe;lui;presente condizionale
arrabbiarsi;ci arrabbieremmo;noi;presente condizionale
arrabbiarsi;vi arrabbiereste;voi;presente condizionale
arrabbiarsi;si arrabbierebbero;loro;presente condizionale
arrabbiarsi;arrabbiati;tu;imperativo
arrabbiarsi;si arrabbi;Lei;imperativo
arrabbiarsi;arrabbiamoci;noi;imperativo
arrabbiarsi;arrabbiatevi;voi;imperativo
arrabbiarsi;si arrabbino;Loro;imperativo
arrabbiarsi;arrabbiandosi;-;gerundio
arrabbiarsi;arrabbiatosi;-;participio passato
arrabbiarsi;sono arrabbiatosi;io;passato prossimo
arrabbiarsi;sei arrabbiatosi;tu;passato prossimo
arrabbiarsi;è arrabbiatosi;lui;passato prossimo
arrabbiarsi;siamo arrabbiatosi;noi;passato prossimo
arrabbiarsi;siete arrabbiatosi;voi;passato prossimo
arrabbiarsi;sono arrabbiatosi;loro;passato prossimo
arrabbiarsi;ero arrabbiatosi;io;trapassato prossimo
arrabbiarsi;eri arrabbiatosi;tu;trapassato prossimo
arrabbiarsi;era arrabbiatosi;lui;trapassato prossimo
arrabbiarsi;eravamo arrabbiatosi;noi;trapassato prossimo
arrabbiarsi;eravate arrabbiatosi;voi;trapassato prossimo
arrabbiarsi;erano arrabbiatosi;loro;trapassato prossimo
arrabbiarsi;fui arrabbiatosi;io;trapassato remoto
arrabbiarsi;fosti arrabbiatosi;tu;trapassato remoto
arrabbiarsi;fu arrabbiatosi;lui;trapassato remoto
arrabbiarsi;fummo arrabbiatosi;noi;trapassato remoto
arrabbiarsi;foste arrabbiatosi;voi;trapassato remoto
arrabbiarsi;furono arrabbiatosi;loro;trapassato remoto
arrabbiarsi;sarò arrabbiatosi;io;futuro anteriore
arrabbiarsi;sarai arrabbiatosi;tu;futuro anteriore
arrabbiarsi;sarà arrabbiatosi;lui;futuro anteriore
arrabbiarsi;saremo arrabbiatosi;noi;futuro anteriore
arrabbiarsi;sarete arrabbiatosi;voi;futuro anteriore
arrabbiarsi;saranno arrabbiatosi;loro;futuro anteriore
arrabbiarsi;sia arrabbiatosi;io;passato congiuntivo
arrabbiarsi;sia arrabbiatosi;tu;passato congiuntivo
arrabbiarsi;sia arrabbiatosi;lui;passato congiuntivo
arrabbiarsi;siamo arrabbiatosi;noi;passato congiuntivo
arrabbiarsi;siate arrabbiatosi;voi;passato congiuntivo
arrabbiarsi;siano arrabbiatosi;loro;passato congiuntivo
arrabbiarsi;fossi arrabbiatosi;io;trapassato congiuntivo
arrabbiarsi;fossi arrabbiatosi;tu;trapassato congiuntivo
arrabbiarsi;fosse arrabbiatosi;lui;trapassato congiuntivo
arrabbiarsi;fossimo arrabbiatosi;noi;trapassato congiuntivo
arrabbiarsi;foste arrabbiatosi;voi;trapassato congiuntivo
arrabbiarsi;fossero arrabbiatosi;loro;trapassato congiuntivo
arrabbiarsi;sarei arrabbiatosi;io;passato condizionale
arrabbiarsi;saresti arrabbiatosi;tu;passato condizionale
arrabbiarsi;sarebbe arrabbiatosi;lui;passato condizionale
arrabbiarsi;saremmo arrabbiatosi;noi;passato condizionale
arrabbiarsi;sareste arrabbiatosi;voi;passato condizionale
arrabbiarsi;sarebbero arrabbiatosi;loro;passato condizionale
arrampicarsi;mi arrampico;io;presente indicativo
arrampicarsi;ti arrampichi;tu;presente indicativo
arrampicarsi;si arrampica;lui;presente indicativo
arrampicarsi;ci arrampichiamo;noi;presente indicativo
arrampicarsi;vi arrampicate;voi;presente indicativo
arrampicarsi;si arrampicano;loro;presente indicativo
arrampicarsi;mi arrampicavo;io;imperfetto indicativo
arrampicarsi;ti arrampicavi;tu;imperfetto indicativo
arrampicarsi;si arrampicava;lui;imperfetto indicativo
arrampicarsi;ci arrampicavamo;noi;imperfetto indicativo
arrampicarsi;vi arrampicavate;voi;imperfetto indicativo
arrampicarsi;si arrampicavano;loro;imperfetto indicativo
arrampicarsi;mi arrampicai;io;passato remoto
arrampicarsi;ti arrampicasti;tu;passato remoto
arrampicarsi;si arrampicò;lui;passato remoto
arrampicarsi;ci arrampicammo;noi;passato remoto
arrampicarsi;vi arrampicaste;voi;passato remoto
arrampicarsi;si arrampicarono;loro;passato remoto
arrampicarsi;mi arrampicherò;io;futuro semplice
arrampicarsi;ti arrampicherai;tu;futuro semplice
arrampicarsi;si arrampicherà;lui;futuro semplice
arrampicarsi;ci arrampicheremo;noi;futuro semplice
arrampicarsi;vi arrampicherete;voi;futuro semplice
arrampicarsi;si arrampicheranno;loro;futuro semplice
arrampicarsi;mi arrampichi;io;presente congiuntivo
arrampicarsi;ti arrampichi;tu;presente congiuntivo
arrampicarsi;si arrampichi;lui;presente congiuntivo
arrampicarsi;ci arrampichiamo;noi;presente congiuntivo
arrampicarsi;vi arrampichiate;voi;presente congiuntivo
arrampicarsi;si arrampichino;loro;presente congiuntivo
arrampicarsi;mi arrampicassi;io;imperfetto congiuntivo
arrampicarsi;ti arrampicassi;tu;imperfetto congiuntivo
arrampicarsi;si arrampicasse;lui;imperfetto congiuntivo
arrampicarsi;mi arrampicassimo;noi;imperfetto congiuntivo
arrampicarsi;vi arrampicaste;voi;imperfetto congiuntivo
arrampicarsi;si arrampicassero;loro;imperfetto congiuntivo
arrampicarsi;mi arrampicherei;io;presente condizionale
arrampicarsi;ti arrampicheresti;tu;presente condizionale
arrampicarsi;si arrampicherebbe;lui;presente condizionale
arrampicarsi;ci arrampicheremmo;noi;presente condizionale
arrampicarsi;vi arrampichereste;voi;presente condizionale
arrampicarsi;si arrampicherebbero;loro;presente condizionale
arrampicarsi;arrampicati;tu;imperativo
arrampicarsi;si arrampichi;Lei;imperativo
arrampicarsi;arrampichiamoci;noi;imperativo
arrampicarsi;arrampicatevi;voi;imperativo
arrampicarsi;si arrampichino;Loro;imperativo
arrampicarsi;arrampicandosi;-;gerundio
arrampicarsi;arrampicatosi;-;participio passato
arrampicarsi;ho arrampicatosi;io;passato prossimo
arrampicarsi;hai arrampicatosi;tu;passato prossimo
arrampicarsi;ha arrampicatosi;lui;passato prossimo
arrampicarsi;abbiamo arrampicatosi;noi;passato prossimo
arrampicarsi;avete arrampicatosi;voi;passato prossimo
arrampicarsi;hanno arrampicatosi;loro;passato prossimo
arrampicarsi;avevo arrampicatosi;io;trapassato prossimo
arrampicarsi;avevi arrampicatosi;tu;trapassato prossimo
arrampicarsi;aveva arrampicatosi;lui;trapassato prossimo
arrampicarsi;avevamo arrampicatosi;noi;trapassato prossimo
arrampicarsi;avevate arrampicatosi;voi;trapassato prossimo
arrampicarsi;avevano arrampicatosi;loro;trapassato prossimo
arrampicarsi;ebbi arrampicatosi;io;trapassato remoto
arrampicarsi;avesti arrampicatosi;tu;trapassato remoto
arrampicarsi;ebbe arrampicatosi;lui;trapassato remoto
arrampicarsi;avemmo arrampicatosi;noi;trapassato remoto
arrampicarsi;aveste arrampicatosi;voi;trapassato remoto
arrampicarsi;ebbero arrampicatosi;loro;trapassato remoto
arrampicarsi;avrò arrampicatosi;io;futuro anteriore
arrampicarsi;avrai arrampicatosi;tu;futuro anteriore
arrampicarsi;avrà arrampicatosi;lui;futuro anteriore
arrampicarsi;avremo arrampicatosi;noi;futuro anteriore
arrampicarsi;avrete arrampicatosi;voi;futuro anteriore
arrampicarsi;avranno arrampicatosi;loro;futuro anteriore
arrampicarsi;abbia arrampicatosi;io;passato congiuntivo
arrampicarsi;abbia arrampicatosi;tu;passato congiuntivo
arrampicarsi;abbia arrampicatosi;lui;passato congiuntivo
arrampicarsi;abbiamo arrampicatosi;noi;passato congiuntivo
arrampicarsi;abbiate arrampicatosi;voi;passato congiuntivo
arrampicarsi;abbiano arrampicatosi;loro;passato congiuntivo
arrampicarsi;avessi arrampicatosi;io;trapassato congiuntivo
arrampicarsi;avessi arrampicatosi;tu;trapassato congiuntivo
arrampicarsi;avesse arrampicatosi;lui;trapassato congiuntivo
arrampicarsi;avessimo arrampicatosi;noi;trapassato congiuntivo
arrampicarsi;aveste arrampicatosi;voi;trapassato congiuntivo
arrampicarsi;avessero arrampicatosi;loro;trapassato congiuntivo
arrampicarsi;avrei arrampicatosi;io;passato condizionale
arrampicarsi;avresti arrampicatosi;tu;passato condizionale
arrampicarsi;avrebbe arrampicatosi;lui;passato condizionale
arrampicarsi;avremmo arrampicatosi;noi;passato condizionale
arrampicarsi;avreste arrampicatosi;voi;passato condizionale
arrampicarsi;avrebbero arrampicatosi;loro;passato condizionale
arrecare;arreco;io;presente indicativo
arrecare;arrechi;tu;presente indicativo
arrecare;arreca;lui;presente indicativo
arrecare;arrechiamo;noi;presente indicativo
arrecare;arrecate;voi;presente indicativo
arrecare;arrecano;loro;presente indicativo
arrecare;arrecavo;io;imperfetto indicativo
arrecare;arrecavi;tu;imperfetto indicativo
arrecare;arrecava;lui;imperfetto indicativo
arrecare;arrecavamo;noi;imperfetto indicativo
arrecare;arrecavate;voi;imperfetto indicativo
arrecare;arrecavano;loro;imperfetto indicativo
arrecare;arrecai;io;passato remoto
arrecare;arrecasti;tu;passato remoto
arrecare;arrecò;lui;passato remoto
arrecare;arrecammo;noi;passato remoto
arrecare;arrecaste;voi;passato remoto
arrecare;arrecarono;loro;passato remoto
arrecare;arrecherò;io;futuro semplice
arrecare;arrecherai;tu;futuro semplice
arrecare;arrecherà;lui;futuro semplice
arrecare;arrecheremo;noi;futuro semplice
arrecare;arrecherete;voi;futuro semplice
arrecare;arrecheranno;loro;futuro semplice
arrecare;arrechi;io;presente congiuntivo
arrecare;arrechi;tu;presente congiuntivo
arrecare;arrechi;lui;presente congiuntivo
arrecare;arrechiamo;noi;presente congiuntivo
arrecare;arrechiate;voi;presente congiuntivo
arrecare;arrechino;loro;presente congiuntivo
arrecare;arrecassi;io;imperfetto congiuntivo
arrecare;arrecassi;tu;imperfetto congiuntivo
arrecare;arrecasse;lui;imperfetto congiuntivo
arrecare;arrecassimo;noi;imperfetto congiuntivo
arrecare;arrecaste;voi;imperfetto congiuntivo
arrecare;arrecassero;loro;imperfetto congiuntivo
arrecare;arrecherei;io;presente condizionale
arrecare;arrecheresti;tu;presente condizionale
arrecare;arrecherebbe;lui;presente condizionale
arrecare;arrecheremmo;noi;presente condizionale
arrecare;arrechereste;voi;presente condizionale
arrecare;arrecherebbero;loro;presente condizionale
arrecare;arreca;tu;imperativo
arrecare;arrechi;Lei;imperativo
arrecare;arrechiamo;noi;imperativo
arrecare;arrecate;voi;imperativo
arrecare;arrechino;Loro;imperativo
arrecare;arrecando;-;gerundio
arrecare;arrecato;-;participio passato
arrecare;ho arrecato;io;passato prossimo
arrecare;hai arrecato;tu;passato prossimo
arrecare;ha arrecato;lui;passato prossimo
arrecare;abbiamo arrecato;noi;passato prossimo
arrecare;avete arrecato;voi;passato prossimo
arrecare;hanno arrecato;loro;passato prossimo
arrecare;avevo arrecato;io;trapassato prossimo
arrecare;avevi arrecato;tu;trapassato prossimo
arrecare;aveva arrecato;lui;trapassato prossimo
arrecare;avevamo arrecato;noi;trapassato prossimo
arrecare;avevate arrecato;voi;trapassato prossimo
arrecare;avevano arrecato;loro;trapassato prossimo
arrecare;ebbi arrecato;io;trapassato remoto
arrecare;avesti arrecato;tu;trapassato remoto
arrecare;ebbe arrecato;lui;trapassato remoto
arrecare;avemmo arrecato;noi;trapassato remoto
arrecare;aveste arrecato;voi;trapassato remoto
arrecare;ebbero arrecato;loro;trapassato remoto
arrecare;avrò arrecato;io;futuro anteriore
arrecare;avrai arrecato;tu;futuro anteriore
arrecare;avrà arrecato;lui;futuro anteriore
arrecare;avremo arrecato;noi;futuro anteriore
arrecare;avrete arrecato;voi;futuro anteriore
arrecare;avranno arrecato;loro;futuro anteriore
arrecare;abbia arrecato;io;passato congiuntivo
arrecare;abbia arrecato;tu;passato congiuntivo
arrecare;abbia arrecato;lui;passato congiuntivo
arrecare;abbiamo arrecato;noi;passato congiuntivo
arrecare;abbiate arrecato;voi;passato congiuntivo
arrecare;abbiano arrecato;loro;passato congiuntivo
arrecare;avessi arrecato;io;trapassato congiuntivo
arrecare;avessi arrecato;tu;trapassato congiuntivo
arrecare;avesse arrecato;lui;trapassato congiuntivo
arrecare;avessimo arrecato;noi;trapassato congiuntivo
arrecare;aveste arrecato;voi;trapassato congiuntivo
arrecare;avessero arrecato;loro;trapassato congiuntivo
arrecare;avrei arrecato;io;passato condizionale
arrecare;avresti arrecato;tu;passato condizionale
arrecare;avrebbe arrecato;lui;passato condizionale
arrecare;avremmo arrecato;noi;passato condizionale
arrecare;avreste arrecato;voi;passato condizionale
arrecare;avrebbero arrecato;loro;passato condizionale
arredare;arredo;io;presente indicativo
arredare;arredi;tu;presente indicativo
arredare;arreda;lui;presente indicativo
arredare;arrediamo;noi;presente indicativo
arredare;arredate;voi;presente indicativo
arredare;arredano;loro;presente indicativo
arredare;arredavo;io;imperfetto indicativo
arredare;arredavi;tu;imperfetto indicativo
arredare;arredava;lui;imperfetto indicativo
arredare;arredavamo;noi;imperfetto indicativo
arredare;arredavate;voi;imperfetto indicativo
arredare;arredavano;loro;imperfetto indicativo
arredare;arredai;io;passato remoto
arredare;arredasti;tu;passato remoto
arredare;arredò;lui;passato remoto
arredare;arredammo;noi;passato remoto
arredare;arredaste;voi;passato remoto
arredare;arredarono;loro;passato remoto
arredare;arrederò;io;futuro semplice
arredare;arrederai;tu;futuro semplice
arredare;arrederà;lui;futuro semplice
arredare;arrederemo;noi;futuro semplice
arredare;arrederete;voi;futuro semplice
arredare;arrederanno;loro;futuro semplice
arredare;arredi;io;presente congiuntivo
arredare;arredi;tu;presente congiuntivo
arredare;arredi;lui;presente congiuntivo
arredare;arrediamo;noi;presente congiuntivo
arredare;arrediate;voi;presente congiuntivo
arredare;arredino;loro;presente congiuntivo
arredare;arredassi;io;imperfetto congiuntivo
arredare;arredassi;tu;imperfetto congiuntivo
arredare;arredasse;lui;imperfetto congiuntivo
arredare;arredassimo;noi;imperfetto congiuntivo
arredare;arredaste;voi;imperfetto congiuntivo
arredare;arredassero;loro;imperfetto congiuntivo
arredare;arrederei;io;presente condizionale
arredare;arrederesti;tu;presente condizionale
arredare;arrederebbe;lui;presente condizionale
arredare;arrederemmo;noi;presente condizionale
arredare;arredereste;voi;presente condizionale
arredare;arrederebbero;loro;presente condizionale
arredare;arreda;tu;imperativo
arredare;arredi;Lei;imperativo
arredare;arrediamo;noi;imperativo
arredare;arredate;voi;imperativo
arredare;arredino;Loro;imperativo
arredare;arredando;-;gerundio
arredare;arredato;-;participio passato
arredare;ho arredato;io;passato prossimo
arredare;hai arredato;tu;passato prossimo
arredare;ha arredato;lui;passato prossimo
arredare;abbiamo arredato;noi;passato prossimo
arredare;avete arredato;voi;passato prossimo
arredare;hanno arredato;loro;passato prossimo
arredare;avevo arredato;io;trapassato prossimo
arredare;avevi arredato;tu;trapassato prossimo
arredare;aveva arredato;lui;trapassato prossimo
arredare;avevamo arredato;noi;trapassato prossimo
arredare;avevate arredato;voi;trapassato prossimo
arredare;avevano arredato;loro;trapassato prossimo
arredare;ebbi arredato;io;trapassato remoto
arredare;avesti arredato;tu;trapassato remoto
arredare;ebbe arredato;lui;trapassato remoto
arredare;avemmo arredato;noi;trapassato remoto
arredare;aveste arredato;voi;trapassato remoto
arredare;ebbero arredato;loro;trapassato remoto
arredare;avrò arredato;io;futuro anteriore
arredare;avrai arredato;tu;futuro anteriore
arredare;avrà arredato;lui;futuro anteriore
arredare;avremo arredato;noi;futuro anteriore
arredare;avrete arredato;voi;futuro anteriore
arredare;avranno arredato;loro;futuro anteriore
arredare;abbia arredato;io;passato congiuntivo
arredare;abbia arredato;tu;passato congiuntivo
arredare;abbia arredato;lui;passato congiuntivo
arredare;abbiamo arredato;noi;passato congiuntivo
arredare;abbiate arredato;voi;passato congiuntivo
arredare;abbiano arredato;loro;passato congiuntivo
arredare;avessi arredato;io;trapassato congiuntivo
arredare;avessi arredato;tu;trapassato congiuntivo
arredare;avesse arredato;lui;trapassato congiuntivo
arredare;avessimo arredato;noi;trapassato congiuntivo
arredare;aveste arredato;voi;trapassato congiuntivo
arredare;avessero arredato;loro;trapassato congiuntivo
arredare;avrei arredato;io;passato condizionale
arredare;avresti arredato;tu;passato condizionale
arredare;avrebbe arredato;lui;passato condizionale
arredare;avremmo arredato;noi;passato condizionale
arredare;avreste arredato;voi;passato condizionale
arredare;avrebbero arredato;loro;passato condizionale
arrendersi;mi arrendo;io;presente indicativo
arrendersi;ti arrendi;tu;presente indicativo
arrendersi;si arrende;lui;presente indicativo
arrendersi;ci arrendiamo;noi;presente indicativo
arrendersi;vi arrendete;voi;presente indicativo
arrendersi;si arrendono;loro;presente indicativo
arrendersi;mi arrendevo;io;imperfetto indicativo
arrendersi;ti arrendevi;tu;imperfetto indicativo
arrendersi;si arrendeva;lui;imperfetto indicativo
arrendersi;ci arrendevamo;noi;imperfetto indicativo
arrendersi;vi arrendevate;voi;imperfetto indicativo
arrendersi;si arrendevano;loro;imperfetto indicativo
arrendersi;mi arresi;io;passato remoto
arrendersi;ti arrendesti;tu;passato remoto
arrendersi;si arrese;lui;passato remoto
arrendersi;ci arrendemmo;noi;passato remoto
arrendersi;vi arrendeste;voi;passato remoto
arrendersi;si arresero;loro;passato remoto
arrendersi;mi arrenderò;io;futuro semplice
arrendersi;ti arrenderai;tu;futuro semplice
arrendersi;si arrenderà;lui;futuro semplice
arrendersi;ci arrenderemo;noi;futuro semplice
arrendersi;vi arrenderete;voi;futuro semplice
arrendersi;si arrenderanno;loro;futuro semplice
arrendersi;mi arrenda;io;presente congiuntivo
arrendersi;ti arrenda;tu;presente congiuntivo
arrendersi;si arrenda;lui;presente congiuntivo
arrendersi;ci arrendiamo;noi;presente congiuntivo
arrendersi;vi arrendiate;voi;presente congiuntivo
arrendersi;si arrendano;loro;presente congiuntivo
arrendersi;mi arrendessi;io;imperfetto congiuntivo
arrendersi;ti arrendessi;tu;imperfetto congiuntivo
arrendersi;si arrendesse;lui;imperfetto congiuntivo
arrendersi;ci arrendessimo;noi;imperfetto congiuntivo
arrendersi;vi arrendeste;voi;imperfetto congiuntivo
arrendersi;si arrendessero;loro;imperfetto congiuntivo
arrendersi;mi arrenderei;io;presente condizionale
arrendersi;ti arrenderesti;tu;presente condizionale
arrendersi;si arrenderebbe;lui;presente condizionale
arrendersi;ci arrenderemmo;noi;presente condizionale
arrendersi;vi arrendereste;voi;presente condizionale
arrendersi;si arrenderebbero;loro;presente condizionale
arrendersi;arrenditi;tu;imperativo
arrendersi;si arrenda;Lei;imperativo
arrendersi;arrendiamoci;noi;imperativo
arrendersi;arrendetevi;voi;imperativo
arrendersi;si arrendano;Loro;imperativo
arrendersi;arrendendosi;-;gerundio
arrendersi;arresosi;-;participio passato
arrendersi;ho arresosi;io;passato prossimo
arrendersi;hai arresosi;tu;passato prossimo
arrendersi;ha arresosi;lui;passato prossimo
arrendersi;abbiamo arresosi;noi;passato prossimo
